Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.22267906777591406,-0.22290641578024406,-0.4869303888100589,-0.15254537232827658,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.22267912746343654,0.22245075302794248,0.48693130211581703,1.2948266244116269,6.979021516427669e-93,0.0,0.0,-0.00040920307552249745,-2.401115724458696e-08
989.2484027980131,0.22655528006782788,0.22585684557236618,0.49292631147664245,1.3653133330942353,1.9057846575615167e-75,0.0,0.0,-0.00039404804368671151,-2.7548920539509541e-08
982.00795783398439,0.22660487000104013,0.22543277121604888,0.4938549040428839,1.4151006395292995,1.0796320534006911e-70,0.0,1.0706793084422932e-297,-0.00038255097237073314,-3.1684012716312309e-08
974.61313365461172,0.22616107893946946,0.22450603885096143,0.49198411015883714,1.4543501010026745,1.3341177364513754e-52,0.0,-4.0466926995759529e-281,-0.00037396173445363931,-3.6494483219039531e-08
966.93843588156642,0.22582018632897416,0.22366201316839351,0.48882047775245319,1.4895833245471692,4.5777568749344963e-34,0.0,-8.0762887632948569e-274,-0.00036700976777383383,-4.2219940363826734e-08
958.83257614239983,0.22614120279644112,0.22344204162538972,0.48384312237694971,1.516786911389886,2.4326686399262162e-14,0.0,3.3156313481490587e-253,-0.00036191561244940367,-4.9173945623267198e-08
950.13864093638267,0.22796052306097181,0.22465440747771481,0.4755264093805458,1.5235050564128869,1.0530594200773196e-10,3.9031186021458477e-322,-8.707652285605109e-253,-0.00035829820342830453,-5.782633277574789e-08
940.72237900342327,0.232783328793289,0.22875557104424615,0.46084543824565927,1.4832738923882687,2.7828695249836633e-07,-4.3871433014144827e-300,-5.0822001194040141e-226,-0.00035709823101254604,-6.8735389365489338e-08
930.496038276695,0.24412460774681222,0.23915281318488724,0.42932496746022686,1.3057270487290396,2.6447487785565276e-05,-3.7405255337067019e-296,-1.5620103943560041e-199,-0.00035502928700664998,-8.2715795303454194e-08
919.42636239465617,0.26774668929044765,0.26139872316679202,0.38510886509753206,0.97830443543924162,0.0001088853460457803,-5.7939383158721651e-286,1.0788017477069439e-197,-0.00036105320349671607,-1.0222058608173368e-07
907.515870989728,0.29336670148330768,0.28534661665514705,0.35207925554474073,0.71736013241121555,0.00017968606621324807,2.7346932652787045e-254,-1.8636710443966877e-175,-0.00037539903218908842,-1.2773987109107559e-07
894.75969176552348,0.32338483044128452,0.31327486630283374,0.33323598018945333,0.53227235601248424,0.0002246775161260327,1.0134929506614871e-236,-4.4487750730936444e-170,-0.00039277011014132723,-1.6135582758221912e-07
881.10775479854783,0.37165819742284611,0.35846137339910911,0.27180322209501462,-0.057298589781154874,0.00016876725993325158,1.0649774899547414e-217,-1.9040532275468764e-149,-0.00041962456980022302,-2.0675610495837615e-07
866.45498259601288,0.43882187998406152,0.42121775970753106,0.16764387270243297,-1.0660893496500705,7.8233009383384729e-05,1.0944049118067869e-192,-5.6890030106737235e-132,-0.00045870880594679406,-2.7052278934206893e-07
850.66872420888467,0.52154843990228983,0.49800321097245615,0.10042166693829202,-1.8340743420775567,-4.8102388712476223e-05,4.1828601602331289e-193,4.3367274490713838e-116,-0.00051861087152313586,-3.6290561605093971e-07
833.64559388934572,0.5607136940551527,0.53231794723058101,0.13500218666518471,-1.5199364182792721,-0.00018698979439151419,4.9218408199856863e-163,3.512161615099545e-110,-0.00061907912452714535,-4.9977834696716538e-07
815.36890159117854,0.5437602087578739,0.51296474836726702,0.20954705078193392,-0.6220603624554002,-0.00029727434739887024,6.2939681188378285e-163,1.7897243191883607e-97,-0.00075915860656804862,-6.9840869090934316e-07
795.94597919194848,0.51878439338867111,0.48604479673366541,0.23137785426538837,-0.15734674550382977,-0.00038277649730908284,8.2511485895558265e-137,2.7796843875969444e-83,-0.00092221032030014548,-9.8376698609213103e-07
775.60658797742315,0.49490092679252484,0.46025295144750089,0.19444260885543674,-0.25193247732835289,-0.0004116993677788258,-6.4039706079717828e-112,9.9455157984687917e-70,-0.0010760501388593913,-1.4465798958314402e-06
754.65955126406607,0.47253125277251229,0.43602620889367927,0.12292865689821841,-0.74729375102454298,-0.00038800733151773785,-6.928966675494101e-108,5.8393776759814915e-52,-0.0011949994087645834,-2.4870237113618518e-06
733.43070267335133,0.43201986481420818,0.39540872907127778,0.049750507804598776,-1.2800124384772005,-0.00033519282654650463,4.3882698117105177e-93,-1.0587623193720794e-16,-0.0012406144534103068,-5.8730211739700373e-06
712.20761947503922,0.3250570671698938,0.29502557279994335,0.0057613729998458041,-1.3068858562626531,-0.00025805580940524192,5.2031868972512466e-77,-3.2910612056571579e-12,-0.001172950239846841,-1.8653398477470244e-05
691.20791049555862,0.2434858593232434,0.21910949659473999,0.00014117860819595762,-1.0300659453769043,-0.00020456868576910559,-1.0777552482897738e-71,-7.7413792695161896e-10,-0.00098647174185182394,-6.4680623863797764e-05
670.573686473821,0.20632423382159004,0.18406795312984059,0.019706733968362755,-0.61413693706622041,-0.00016903670880057348,-2.7029627954915648e-52,-7.5069002832696507e-08,-0.00069547589721772468,-0.00019839546832958613
650.383924724449,0.19759359071719018,0.17474653412125463,0.043455368360130642,-0.22882301340503375,-0.00013127003579322663,-1.4344163825913584e-32,-3.0500755885731065e-06,-0.00034204199505197957,-0.00041541119458363834
630.67402811686134,0.21534370461381513,0.18877761582319863,0.059317976562197394,-0.039816426518882508,-0.00010819123994783612,-1.213661884313532e-13,-1.3415871361672994e-05,-0.00027398727696456918,-8.4338275063659124e-05
611.45428233122652,0.24293661356847451,0.21109218337903712,0.072014386449134271,0.087731646222991344,-9.9923758562284193e-05,-6.021574199354048e-11,6.6068433867582559e-06,-0.00024319170575554626,0.00014576306617107571
592.71920884622148,0.2622233337942248,0.22583446904985749,0.079883602401793929,0.22493845379689503,-0.00010272272037882893,-1.2772075529563464e-09,-2.1308839222403423e-07,-0.00015064231253920056,9.6242412803291405e-05
574.45505226858313,0.27936439692626891,0.2384555307357914,0.079472455755087879,0.24613033063488388,-0.0001248863237585645,-3.5094524918970547e-08,-3.440559060867974e-06,-8.0611560679216127e-05,4.6514192438996266e-05
556.65260004906315,0.29987318120299733,0.2536698732418472,0.077664059425588405,0.23319956104516848,-0.00011982505922746305,-1.2484345215677439e-07,-1.085610040238872e-06,-1.8784240323255208e-05,3.5913565324587754e-06
539.30779530302743,0.32242832332246962,0.2702948312229978,0.07492083158629681,0.19511724168633293,-0.0001177138156051344,-4.397708496758004e-08,-1.962936016216112e-05,-8.3878288184576367e-05,2.9165154526132608e-05
522.41380552772557,0.34830107380571462,0.28934193305303779,0.072695703836928249,0.16248578713317841,-0.00010981443072316673,5.0558696270038741e-08,-5.4164404353754247e-05,-0.00021525660459365123,0.00013882198226774362
505.96150436091227,0.3746005933436436,0.30835825514162707,0.070775306286948947,0.14952011685262789,-9.2230307672417494e-05,6.8372248791241664e-08,-0.00010860147338847496,-0.00026435011006451436,0.00015981228577269593
489.94149636014373,0.39775442361411706,0.32442249455920091,0.06901115225774701,0.17429737090704123,-7.1662022314589744e-05,3.6115060969954457e-08,-0.0001885974270128361,-0.00027139222007393441,0.00017143006376778638
474.34417837126739,0.41814468452156461,0.33791637411547981,0.066300803435943578,0.20149438469667302,-5.2965753864306353e-05,2.8428202308851969e-09,-0.00030104821782589615,-0.00026152706865342421,0.0001902444916896083
459.15946906760792,0.43784391375584164,0.35056295013328054,0.063071230100582243,0.22866245103713823,-3.5489432082146956e-05,-1.5415187647051737e-08,-0.00040278909705851115,-0.00023774820738377018,0.00021060403611141212
444.37690147340521,0.45816140982390152,0.36341748057452605,0.058736568835630942,0.22133139926850731,-2.3031982672325093e-05,-2.8934705975543809e-08,-0.00048542050022787678,-0.00019960989939106196,0.00022951267845390186
429.98697286626538,0.480522405708939,0.37758743532393169,0.053920149183527277,0.19402653366817901,-1.1900013015359425e-05,-4.5451076884264981e-08,-0.00058141242966031764,-0.00014854087224896811,0.00023899279888175279
415.97927830645477,0.50460867462970782,0.39278077057664973,0.048938633636775863,0.15630348989758147,-5.2355639446290863e-06,-7.057282000159961e-08,-0.0006631860936243128,-9.0238798931111886e-05,0.00023751469597326977
402.34207106309435,0.530413532041905,0.40895474535605558,0.043895863347437336,0.096765596727891534,-1.1307517310810405e-06,-1.0688764195794264e-07,-0.00069133476013578596,-3.0032004956731572e-05,0.0002317555239265516
389.06580822189585,0.5575435590745883,0.42577205392268525,0.039388422732925865,0.041674927353952285,2.4541417798048431e-06,-1.5917279807380844e-07,-0.00065103652341768486,2.4062899650945796e-05,0.00020512786614296577
376.14288707230742,0.58244892660633241,0.44052032221213722,0.035930730323693982,0.056352509326544009,6.9150969570547683e-06,-2.346646865900212e-07,-0.00062552253125403023,5.9911320944299839e-05,0.00017918014074973579
363.56583823404338,0.60495790391104265,0.45312138881575947,0.032296438966774033,0.086225078297758273,9.1853050613700869e-06,-3.1952739602463376e-07,-0.00065748061925701567,6.4588507387586182e-05,0.00017546775230044623
351.32489240297065,0.62792373862663453,0.46574457939229319,0.028006117160163435,0.059358325265719714,8.7913210612156902e-06,-4.1937578464142967e-07,-0.00066927059220474316,4.1847206315308365e-05,0.00020198740828919481
339.40832313975909,0.65185270649323002,0.47875112484905458,0.023984422447948517,0.0092949313814756351,8.9555387162277395e-06,-5.2151855254598512e-07,-0.00051001438654851156,1.5408065982326108e-05,0.00024860978539379894
327.80734209468892,0.67475788820632943,0.4906753096424552,0.020749348118792477,-0.0067819354319524905,7.9458929432001818e-06,-6.0630616615153774e-07,-0.00036435769161695386,2.8448381055961938e-06,0.00025911986873439208
316.51574244756836,0.69485723588184101,0.50025745903602115,0.018056097714221564,0.01600409390520241,6.6477252978268969e-06,-6.6531983078638152e-07,-0.00022482694076791931,2.3984335621923405e-07,0.00026417720506895573
