Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,0.15746585876496511,0.15762662622779544,0.44697806272540674,0.45251503301987839,0.0,0.0,0.0,0.0,0.0
996.41402441262312,-0.1574651915180425,-0.15730369894964724,-0.44697921864926116,-1.4371206091201145,-2.8414106318873162e-96,0.0,8.3991159793011913e-321,-0.00021449336531992064,4.7550915652391059e-08
989.2484027980131,-0.1597850592619352,-0.15929246691428034,-0.45150267761549756,-1.5102513019072035,-8.650316955748763e-83,0.0,8.6936373871705515e-312,-0.00020983786888146942,5.457083523986274e-08
982.00795783398439,-0.15939009516722535,-0.15856566038388564,-0.44962046473609618,-1.550158312718267,-5.339842337746199e-77,0.0,5.7036248086626476e-286,-0.00020879320897983309,6.2822893549253342e-08
974.61313365461172,-0.15954779139781294,-0.1583802253779254,-0.4469980258382531,-1.5856829049072445,-6.8534979640283072e-54,0.0,2.175935067343197e-280,-0.00020970181561251987,7.2575668868697655e-08
966.93843588156642,-0.15983738281727256,-0.15830981012658185,-0.44517127065863882,-1.6279574870516171,-2.767928432896769e-49,0.0,2.0064556575453384e-269,-0.00021204492292039613,8.4311548051004826e-08
958.83257614239983,-0.16064072226026838,-0.15872335738094989,-0.44233227346369297,-1.6673362416247954,-4.0802904873769911e-16,5.9040844678028962e-321,3.8034785055509254e-265,-0.00021663149461571569,9.870319321397465e-08
950.13864093638267,-0.16276741423610019,-0.16040679548751768,-0.43542274646026158,-1.6829251293958407,-5.6639579081160531e-12,2.2320947243562572e-290,6.8736053312370596e-250,-0.00022280988821346721,1.1681993974930176e-07
940.72237900342327,-0.1673153316176581,-0.1644203406964948,-0.42177243614288784,-1.6517959761325898,-2.0648188285309477e-08,6.4054285349179977e-270,-4.3211946278739182e-238,-0.00023182696340866196,1.400332601087488e-07
930.496038276695,-0.17608983343922091,-0.17250362193698265,-0.3949497421348962,-1.5184153747624691,-1.1768718943720078e-05,3.8568219782846839e-258,4.4298875233028799e-208,-0.00024467192426622965,1.7032711648059886e-07
919.42636239465617,-0.19788743981519019,-0.19319575616611928,-0.34727227436757069,-1.1717677065087457,-9.1386548337462034e-05,3.9949985833857431e-263,1.0429380502305436e-180,-0.0002614697977857813,2.119230800242369e-07
907.515870989728,-0.22329359808776417,-0.21718917795698189,-0.29885122198033542,-0.79250760638481665,-0.00016546059296968809,8.2132621567716749e-242,1.6400300179350413e-176,-0.00027472723576683119,2.692651309238592e-07
894.75969176552348,-0.2465574334868279,-0.23884932050196994,-0.27836450681961011,-0.61654812201958009,-0.00024342365708691102,4.6984329051562802e-242,1.8854038652941192e-161,-0.00029286359613284879,3.4889988580773069e-07
881.10775479854783,-0.28781952170953673,-0.27759963794295572,-0.2305071769115461,-0.13500112057928959,-0.00025726807279599661,2.1010046484100999e-217,-3.8252510378812847e-149,-0.0003120397058923724,4.6446666153230773e-07
866.45498259601288,-0.35183487805255709,-0.33772039608794557,-0.12809299524278828,0.90564879315996905,-0.0002084504540912197,4.2215929041525523e-181,1.7562392290472307e-127,-0.00032431884258094131,6.4216135673636044e-07
850.66872420888467,-0.43245267574314994,-0.41292966220754579,-0.027460590381926053,2.0162936203726218,-0.00014839385761895342,2.0345436255820906e-178,8.2566410197376739e-126,-0.00032271002278095283,9.3548928649425566e-07
833.64559388934572,-0.49310775327882084,-0.46813571662659115,-0.040116884178353018,2.0330607157252558,-3.1692635325378943e-05,1.3496587924075306e-163,1.8382554909434496e-98,-0.00029016748623564292,1.4573119774001758e-06
815.36890159117854,-0.49424899742177786,-0.46625756815194563,-0.16193205204979044,0.79459853110208201,5.7575652201897771e-05,3.7843744470477521e-159,2.757225621444689e-87,-0.00021793380034469158,2.456623850940953e-06
795.94597919194848,-0.47214973817733608,-0.44235317493127013,-0.28705509426689613,-0.61013617066171832,0.0001461616252508729,6.5465574804513844e-147,6.4267311474277592e-76,-0.00011453240342336642,4.5551372906465616e-06
775.60658797742315,-0.45849574963079931,-0.42639649790396561,-0.35750915284002538,-1.5355672803034395,0.00019192845882153161,-1.280794121594356e-111,1.1220069963141374e-61,-4.8453542432370239e-06,9.4568689044831365e-06
754.65955126406607,-0.45898352302128842,-0.42352509873876443,-0.38545040416433007,-2.0481237120682323,0.00020855305025893655,-1.3428832604401708e-107,7.6821571483197149e-52,0.00010170463903438204,2.2121661069333667e-05
733.43070267335133,-0.46333921254529287,-0.42407394678531318,-0.39457606339733164,-2.3949454265915051,0.00020627948540138377,4.4175022939693451e-94,1.5123219877904838e-13,0.00020384741957158933,5.7787722494345717e-05
712.20761947503922,-0.45308044491292776,-0.41122107865140833,-0.41327642105183759,-2.95689410200103,0.00018842719498667667,7.2504451971627507e-80,1.4761896436058191e-10,0.00024803854985120007,0.00016410227948139902
691.20791049555862,-0.42616529240075351,-0.38350014634784202,-0.44713541434633886,-3.8409950222841047,0.00012777216057301057,1.0692151297492651e-70,2.5379232640360666e-08,0.00013133098296251589,0.00047197655705130518
670.573686473821,-0.4005851301791381,-0.35737384601213762,-0.46825703725284651,-4.6350246395183845,5.7489088084403898e-05,4.403262670002308e-51,1.8887761233701177e-06,-0.00026438019929154143,0.0011921920079932991
650.383924724449,-0.40977338998141022,-0.36239272445271808,-0.44614164095485354,-4.7300322151886434,2.3684267834002751e-06,6.7400929309992123e-16,5.0780050243208464e-05,-0.00067433656421986635,0.0018279338610999339
630.67402811686134,-0.49628661095709958,-0.43506172306962299,-0.39467531909747144,-4.0357653041246095,-2.1872569620341709e-05,1.0813677107701547e-12,5.3065864207606702e-05,-9.7851468932213734e-05,0.0003785921142724722
611.45428233122652,-0.56823247652891951,-0.49374786441370588,-0.36183085257327319,-3.6301359837306535,-2.2479982005425381e-05,4.5619537742954569e-10,3.0000522414746659e-05,-4.2530944628956478e-05,0.00012390138290261157
592.71920884622148,-0.58865821384574701,-0.50696981558462539,-0.3058150118643832,-2.996324639549826,-4.7092494639684561e-07,6.9535030336550502e-09,6.6039242273081475e-05,-0.00010492596497964704,0.00018943439041512605
574.45505226858313,-0.59027407081822503,-0.50383698991441861,-0.2406754272994136,-2.1247140906074975,1.1083424121435944e-05,9.4549494851824573e-08,0.00014150301962126584,-0.00019838204646789679,0.00028705522796775018
556.65260004906315,-0.59162883301002012,-0.50047293483811472,-0.1857030841806524,-1.2857078662902097,5.9004049660883132e-06,1.2031770964809657e-07,0.00023229572213932055,-0.00027017099693036218,0.0003687323211175042
539.30779530302743,-0.59724506115628628,-0.5006764025580992,-0.1465178766895785,-0.64068985681983293,4.3857676596294193e-06,-4.290958016850044e-08,0.00031263480786975504,-0.00016509176452494207,0.00024088640271808723
522.41380552772557,-0.60879132587814411,-0.5057373413490609,-0.12033199675869533,-0.19472062987510697,5.9727535732063616e-06,-1.1335305983576553e-07,0.0004006241564178982,-7.60452028494632e-05,0.00010172161186025944
505.96150436091227,-0.62767581303802444,-0.51668102491618129,-0.10282823953744291,0.11504077811237323,-8.6502624077786864e-06,-7.0658702120583559e-08,0.00048449100661296981,-7.986440635185648e-05,1.1932751937098612e-05
489.94149636014373,-0.65149385370466462,-0.5313812962490374,-0.091189580836206652,0.31124652671020669,-1.4079390545022712e-05,-1.7779419783331452e-08,0.00054127106578003882,-0.00010485000648354816,-5.8540161877559255e-05
474.34417837126739,-0.67762782592018311,-0.54761317412601329,-0.084002498126765524,0.3864411785397408,-1.9417876193420208e-05,7.8962133335698052e-09,0.00052385411735928443,-0.00012919034210226053,-0.00011805497334767961
459.15946906760792,-0.7048144808064194,-0.56431489835881621,-0.078585957069944756,0.39819695526890087,-1.9423711453610834e-05,2.0804409873618513e-08,0.00044177131503850102,-0.00014653226900565326,-0.00016951245799751158
444.37690147340521,-0.73305582535721214,-0.58146604113653666,-0.072195216720388089,0.44783437953044825,-2.319841703992266e-05,3.4638530720318419e-08,0.00038847811619910702,-0.0001567806773042071,-0.00020344220217775183
429.98697286626538,-0.7625332829224476,-0.59918743273377117,-0.064187609293788306,0.5701007523476278,-1.939833692335695e-05,5.3800778530505293e-08,0.00039781940134284155,-0.00015971804595288895,-0.00021239406274793649
415.97927830645477,-0.79195513713420951,-0.61644748627045942,-0.056299801089984225,0.70196392231341065,-1.471689732599011e-05,8.6448141001567292e-08,0.00041026373138081801,-0.00016216580870590577,-0.0002193675211548049
402.34207106309435,-0.81987380958639733,-0.63213184575587889,-0.049637468847025135,0.79599525152349315,-1.1070596560460821e-05,1.34391173645394e-07,0.00048463304739240071,-0.00016566819330071213,-0.00024373274047196497
389.06580822189585,-0.84736178885492563,-0.64709378017963104,-0.044424652816225763,0.83517892999276455,-9.3540584263510974e-06,1.9761956042408e-07,0.00054276412480276648,-0.00016357777503321223,-0.00028985204238131043
376.14288707230742,-0.87628437829926042,-0.66275523748834075,-0.039235929682868598,0.90242512202331682,-7.9052830655424139e-06,2.8644900434058032e-07,0.0004263245889663328,-0.00014202665445846264,-0.00037150450858956796
363.56583823404338,-0.90686735669731888,-0.67925552089124608,-0.033636609973609732,1.013360211427127,-8.4740737467870657e-06,4.298360623393098e-07,0.00016890956578421989,-9.6643371121349976e-05,-0.00047757198473563633
351.32489240297065,-0.93700174223567956,-0.69499440056523554,-0.028556378266720639,1.101070826343566,-6.8029344135288187e-06,6.6990050682920128e-07,-0.00014457656485621084,-4.4078069339262597e-05,-0.00060356241491692567
339.40832313975909,-0.96417776866195481,-0.70813726276404054,-0.024446496388243644,1.1385101338431554,-5.0290889547197114e-06,1.0209328648518437e-06,-0.0003449849176704739,-1.1938190662047107e-05,-0.00068341369446279013
327.80734209468892,-0.98910508504354766,-0.71926457230881624,-0.021041333772584103,1.1493249348673871,-5.0534584146368783e-06,1.4576762757117339e-06,-0.00051565111546025832,-1.7380226696222074e-06,-0.00074459987296733934
316.51574244756836,-1.0125967323306782,-0.72901171950974231,-0.01800526730387636,1.1643930541035914,-5.2102890114718447e-06,1.9987780420737054e-06,-0.00084308600670778694,-1.022275629126927e-07,-0.00078804674608538156
305.5274066110498,-1.0344182284828776,-0.73724378994521089,-0.014788701491157796,1.2447025434376471,-4.6506963805940058e-06,2.5054489085818029e-06,-0.0012088838181185113,-8.786717474283119e-09,-0.00082405176827618151
294.83450039440481,-1.053488918922028,-0.74323422698580544,-0.011956405124801422,1.3226511116710356,-2.729014523259452e-06,4.705343663597349e-06,-0.0016256745536777015,-1.9896929884233432e-09,-0.00085008195059892155
284.42772608091428,-1.0689746076725442,-0.7464581648862918,-0.0098171817789508564,1.3439439321404762,-1.621801894095032e-06,5.7191771003704242e-06,-0.0019869768040661137,-3.8305155020204043e-10,-0.00087104630763521276
274.29996050411938,-1.0810852772212911,-0.74713736491347049,-0.0082602802376749718,1.2706507825591444,-1.0987240154104159e-23,4.7115575733774185e-06,-0.0022884954298965088,-6.3532953110052947e-11,-0.00087643310754889278
264.44599288414628,-1.0901209781507077,-0.74555021206410288,-0.0068948348206823856,1.1833662908830149,-3.4550048461218604e-41,5.0857584153409554e-06,-0.00255737282350222,-6.6049752507059292e-29,-0.00088351323838813806
254.85983875844221,-1.0967876120025153,-0.74224023927519056,-0.0057220414420669219,1.0896140118447519,-1.5292123905094808e-60,5.4967946228433651e-06,-0.0028479630517449506,1.2461347263636954e-46,-0.00088533748262633119
