Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.16711581188803848,-0.16728643163560264,-0.41347612525483157,-0.2855672479751945,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.16711555383460563,0.1669441640833611,0.41347657228115686,1.1999025426962646,4.3000370380261374e-95,0.0,0.0,-0.00024258795699467779,-1.5906666855638925e-08
989.2484027980131,0.17064541852784032,0.1701193453912424,0.41869888495956786,1.2621647457865919,3.6546108822557284e-74,0.0,0.0,-0.00023182259091387124,-1.789336225093939e-08
982.00795783398439,0.17044437153685976,0.16956275923615749,0.42037373279642587,1.3127286892488144,1.3287459616511255e-72,0.0,4.2489645542347203e-321,-0.00022246421303429974,-2.0230154439854779e-08
974.61313365461172,0.16987275427186432,0.16862963047890389,0.41954553975432063,1.3542997985669132,1.7727223502474326e-54,0.0,-4.0466926995762691e-281,-0.00021335297476858441,-2.2949006780286987e-08
966.93843588156642,0.16942614625725128,0.16780693334499119,0.41764011378670318,1.3928694810281996,3.5374392175970228e-33,0.0,-8.0762887632948641e-274,-0.00020480597988733161,-2.6184035805802413e-08
958.83257614239983,0.16972693233856262,0.16770111687554845,0.41357733185492407,1.420786794889608,3.0473079281458682e-14,0.0,-1.2056531688968947e-259,-0.00019634489733406403,-3.0139442685043367e-08
950.13864093638267,0.17163393440694108,0.16914472435627204,0.40569822254883903,1.424210810587283,9.629636857641828e-11,0.0,-1.5828045044287155e-251,-0.00018825573125347446,-3.5136585042139501e-08
940.72237900342327,0.17656449061939838,0.17350946516290833,0.39079383575882432,1.3751554206849619,2.0870449572675603e-07,-4.3816798070150204e-300,-5.0828546181049655e-226,-0.00018057726281152549,-4.1593504669761864e-08
930.496038276695,0.18747344633521834,0.18365539837355982,0.36063718387156563,1.1994655066295223,2.0403461056014135e-05,-4.4926790930861774e-296,-1.5620103943560043e-199,-0.00017018686201109544,-5.0158671377888255e-08
919.42636239465617,0.20970990405390921,0.2047379233722495,0.31999384907898509,0.88854799851655741,9.0580746086234748e-05,-5.7946993404096892e-286,-2.5953805253798136e-200,-0.00016308038487143541,-6.3016552370905646e-08
