Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,0.24193602085000521,0.2421830295700147,0.49272257155010379,0.010936024192744753,0.0,0.0,0.0,0.0,0.0
996.41402441262312,-0.24193579313089231,-0.24168766951549969,-0.49272170020072537,-1.2889511100429445,-1.4349887363558675e-96,0.0,5.7344420876468458e-318,0.00027784206842542455,2.867929949469481e-08
989.2484027980131,-0.24477704387652466,-0.24402243453295114,-0.49777082395129568,-1.3614697217568761,-4.3358796369995432e-83,0.0,0.0,0.00026671565782004567,3.2671537290776859e-08
982.00795783398439,-0.24430481930681935,-0.24304116869825521,-0.49555313547429769,-1.3979693697792897,-1.2925927124522289e-76,0.0,1.8749203983604721e-314,0.00025751129367348937,3.7307431554521984e-08
974.61313365461172,-0.24375541924547406,-0.24197162429481978,-0.49403792701451898,-1.4388133298803183,-3.5094695293557218e-54,0.0,-4.0466926995724495e-281,0.00025140271065069667,4.2708185221863708e-08
966.93843588156642,-0.24331339952948383,-0.240988042983588,-0.49210199227126239,-1.4802147865615893,-2.4151912107916462e-35,0.0,-8.0761559151627818e-274,0.00024711490375613817,4.9106449126690325e-08
958.83257614239983,-0.24348705984118624,-0.24058086314005322,-0.48863971003437356,-1.5156497714204988,-1.9149520086789303e-15,0.0,-1.1723398534831708e-259,0.00024433585570097713,5.6854771747568917e-08
950.13864093638267,-0.24477707105847912,-0.24122706477578504,-0.48189925221557495,-1.5332812792674702,-1.1761245430232345e-11,8.4026057334934411e-312,1.9226147812253737e-215,0.00024313225775040963,6.6384810614485366e-08
940.72237900342327,-0.24818066431959096,-0.24388649257173256,-0.46969089623044802,-1.514799170227846,-3.4709948310919194e-08,8.6548832559162668e-295,2.6396377774441035e-207,0.00024413664361653924,7.8270628896785572e-08
930.496038276695,-0.25577668732375969,-0.25056758876195317,-0.44535360817330272,-1.4026692430912533,-1.1694514813695915e-05,8.9685744295214218e-292,4.7566537374252337e-197,0.00024692452019647437,9.3309866387273439e-08
919.42636239465617,-0.27575739955807421,-0.26921950870541878,-0.39976426217902983,-1.0875048703368435,-8.3903100639300332e-05,2.4452485158735681e-273,2.4214750825196899e-186,0.00025182782606100913,1.1377334535247736e-07
907.515870989728,-0.29989766673122631,-0.29169903779751394,-0.35335095430887442,-0.74410165889730706,-0.00013689508188731859,1.5320429006699383e-239,1.3484398725989092e-173,0.0002656773352403977,1.4119879309626697e-07
894.75969176552348,-0.32212737418825554,-0.31205672184296418,-0.33222528623887904,-0.58778714174677305,-0.00017876274581427412,2.4970465782564846e-235,1.1019900946396707e-160,0.00027874239907549683,1.7687230269719648e-07
881.10775479854783,-0.3572240523532173,-0.34453975536041526,-0.29438372341013874,-0.23654643441516043,-0.00014481797743105926,9.6548818925060465e-223,-1.904500357605834e-149,0.00029571925959617947,2.2500126599142559e-07
866.45498259601288,-0.40872952536892626,-0.39233261342502601,-0.21273136076232291,0.54143431901329109,-6.3201241490635357e-05,3.2561684628540107e-208,-5.6398772805226126e-132,0.00032331899596676865,2.9267556518791336e-07
850.66872420888467,-0.47576465396787171,-0.45428632743596609,-0.12266598281330587,1.4473924393096951,3.9369056770141575e-05,2.0845299642926619e-195,-6.8050185304585748e-119,0.00036664626124374711,3.9337232867438636e-07
833.64559388934572,-0.53124999561629238,-0.50434635381833459,-0.094647210312212238,1.7363950503793433,0.00015867053035549484,2.2653216739598178e-157,3.0116649483877895e-108,0.00043999324730669212,5.5233567147548205e-07
815.36890159117854,-0.54316129792027823,-0.51239975640532975,-0.11512147197747069,1.4138970221856368,0.00025646604158927099,2.8663425250079111e-146,3.887266688812777e-93,0.00055780201653786443,8.1345020301306021e-07
795.94597919194848,-0.53510588245302415,-0.50133626451059854,-0.12138695444390812,1.1819764735317619,0.00034505688348483417,1.0805501231317788e-126,1.1284830587757992e-81,0.00071246673744127485,1.2688950465127208e-06
775.60658797742315,-0.52466773419035917,-0.48793578697757312,-0.090129589785507669,1.3490629155630813,0.00039469980387140486,-6.4039693160579249e-112,-1.2332934726655265e-73,0.00087793354347578262,2.1740769935214826e-06
754.65955126406607,-0.50777906223061109,-0.46855097554049507,-0.041119583861991771,1.7363256908494691,0.00038918984373204242,1.2489809471947041e-101,4.8843568695704449e-54,0.0010137166208734755,4.4025677904791668e-06
733.43070267335133,-0.46844085003783675,-0.42874325058681961,0.0033117429621976058,2.0492956632006383,0.0003463269901882015,9.3074763156468149e-93,5.1986568422803994e-15,0.0010712690238235296,1.1364320830893301e-05
712.20761947503922,-0.37793421258493254,-0.34301748465065884,0.015722580618107607,1.8171938244299355,0.0002887743919650933,3.9844044082263664e-77,1.1835024975260964e-11,0.00099604112819363759,3.5916309612151333e-05
691.20791049555862,-0.31035031584815442,-0.27927987958941003,-0.0046641822885478135,1.2785040557680531,0.00022565056920743247,1.1900449028130854e-69,2.5034327289609713e-09,0.00078469002565858398,0.00011912110806107281
670.573686473821,-0.26944428272258847,-0.24037921617178881,-0.038237007472776696,0.639350218515645,0.00016560571021923833,1.2667020167823977e-51,2.2896939937992904e-07,0.00043829911559276069,0.00035210385256621282
650.383924724449,-0.25016045651977947,-0.22123527687500655,-0.065848684202096663,0.12542904889190254,0.00010528809323016733,4.9277975046591232e-18,8.3485094986012648e-06,1.8508282708329382e-05,0.00070985683732954687
630.67402811686134,-0.26723235220805464,-0.23426496916243877,-0.077740415806870189,-0.031494128563409163,8.1406913748446929e-05,3.6687951736926196e-13,1.4166089859100032e-05,7.9260375778338402e-05,0.00015375263393833938
611.45428233122652,-0.30251201110439752,-0.26285836451080513,-0.085423019709013559,-0.064710761945647732,7.0876284296732847e-05,2.009831501232456e-10,1.7851978345737529e-06,3.2546820421646035e-05,-2.0306836759333147e-05
592.71920884622148,-0.33307362797461337,-0.28685283204879397,-0.08614381282399064,-0.039074759912665513,8.2646457317115622e-05,3.025120858288704e-09,1.437785296076017e-06,-4.0911192465901969e-05,-3.0732011362949105e-05
574.45505226858313,-0.35604639736493482,-0.3039085638126835,-0.08131314247764232,0.049881999992791748,9.1046097035589208e-05,5.6768976871560377e-08,2.3274774908802701e-06,-9.8694074625524375e-05,2.7350785041027614e-06
556.65260004906315,-0.37908519945796115,-0.3206772079739153,-0.076370911351615334,0.14191563380376238,8.7519592595452838e-05,1.1208031359853392e-07,2.5594625148511393e-06,-0.00012287437149546658,3.0979814460556712e-05
539.30779530302743,-0.40569835706003232,-0.34010091861330238,-0.072502864813762002,0.2287665509226855,7.6198523826458316e-05,-1.8318790053520808e-08,-1.8543842385423774e-06,9.4608941670227403e-07,-8.6231832222737753e-05
522.41380552772557,-0.43662523984164636,-0.36271490505373549,-0.068257278625874829,0.3427998253952893,6.1901692464062059e-05,-9.9968236599228662e-08,5.1817985359742594e-07,0.00012006077771079069,-0.00022331125365566452
