Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,0.22824291302413258,0.22847594153142836,0.51558641761040036,0.1903162212358751,0.0,0.0,0.0,0.0,0.0
996.41402441262312,-0.22824388346168689,-0.22800980194426756,-0.51558617163532894,-1.4559719437315977,-1.4328240870279795e-96,0.0,0.0,-7.9620630680929221e-05,3.5452570687502916e-08
989.2484027980131,-0.23183349519030116,-0.23111878878307834,-0.52175388933849831,-1.5367161633248116,-4.3358528451417919e-83,0.0,4.1896766767337707e-321,-7.9698473700314659e-05,4.0843158371733969e-08
982.00795783398439,-0.23095913792928968,-0.22976451697979883,-0.52251103539927612,-1.5956818892164222,-1.039853490777979e-76,0.0,2.2729597012716408e-271,-8.1945326425802989e-05,4.7127927113207882e-08
974.61313365461172,-0.23080627567748024,-0.22911724217664187,-0.52110591146615448,-1.6415183085113654,-3.509400109864748e-54,0.0,1.3819137281389069e-263,-8.4580411101493891e-05,5.4479658679282677e-08
966.93843588156642,-0.23083469348392782,-0.22862859646443212,-0.5190938607774811,-1.6869648987152317,-2.4151912107916462e-35,0.0,8.4699478557318704e-272,-8.7279910393440324e-05,6.3243298187923975e-08
958.83257614239983,-0.23168810449800503,-0.2289227369855098,-0.51487735703202198,-1.7220178545116482,-1.9149520086789303e-15,2.9384882906892909e-304,-1.2056522683269685e-259,-9.0342317112866548e-05,7.3933953617484339e-08
950.13864093638267,-0.23398674532046471,-0.2305932313267931,-0.50641430711442226,-1.7321368285712992,-1.1785190119118187e-11,3.1045415940036094e-296,-1.5815526962275027e-251,-9.3347497459508183e-05,8.7216952368362417e-08
940.72237900342327,-0.23891649582191121,-0.23478261831269265,-0.49096076722194226,-1.6936959568404717,-3.4804757376021548e-08,1.2498946884065182e-266,-4.2626438841766269e-226,-9.562611623301423e-05,1.0391501478809694e-07
930.496038276695,-0.24871009872578043,-0.24364491694109347,-0.46072229254586361,-1.5396184466897722,-1.1955742131105341e-05,6.6012828356294169e-259,5.0391407569416649e-192,-9.6962243622122392e-05,1.2531281175615868e-07
919.42636239465617,-0.27287944475807535,-0.26640978690437578,-0.40767818372611409,-1.1558331347258815,-9.1751027274041705e-05,2.070363037619545e-250,5.4517850488332866e-178,-9.8845886415707511e-05,1.5470169068807278e-07
907.515870989728,-0.30063215647078323,-0.2924134479917484,-0.354494849972669,-0.74633670926087348,-0.00014645682937708442,5.8955383756773302e-236,4.8785175216427407e-163,-9.201410595433869e-05,1.9431811482664809e-07
894.75969176552348,-0.32191317218843096,-0.3118492164297777,-0.3389828266354673,-0.63522750713411824,-0.00017914174153702131,4.9498744645047931e-227,7.4483743263951621e-159,-8.8639310258006518e-05,2.4693288314058341e-07
881.10775479854783,-0.3515622151302864,-0.33907895842133939,-0.31607795989907395,-0.42872109746826936,-0.00012957180143965833,1.2465493481445571e-212,1.6871730086953762e-145,-8.6013823767375729e-05,3.2001380768418632e-07
866.45498259601288,-0.3920589496382263,-0.37633080749270675,-0.25669220046417607,0.10640440136009488,-3.4651369574500903e-05,1.4588777474303034e-175,-2.8839228247388828e-132,-7.9247076486786694e-05,4.268624454956889e-07
850.66872420888467,-0.44220539048768615,-0.42224209205465968,-0.18456494375136856,0.76702102755618284,6.3936374317226201e-05,1.7992239299089239e-170,-6.7597035297209248e-119,-6.6993571869159232e-05,5.9446266696559202e-07
833.64559388934572,-0.48096492713256112,-0.45660782929962807,-0.14164507418870897,1.0976933206441402,0.00013088576382852546,4.5883750418056177e-169,1.8459103339997463e-104,-4.2161381847236751e-05,8.80056819366166e-07
815.36890159117854,-0.48649846313560374,-0.45894597968737116,-0.13948525531467304,0.9481104691856217,0.00017776122793364572,6.4210040238846615e-150,1.6851288659520038e-90,-1.5512866731182129e-06,1.4157799615903003e-06
795.94597919194848,-0.47914341765851987,-0.44890549525001688,-0.14500002774071685,0.72484113741933243,0.00019608699719769751,1.2315259759999657e-131,7.1573129806177495e-78,4.988369089548722e-05,2.5420908948509945e-06
775.60658797742315,-0.47452431797665895,-0.44130290742810985,-0.14201677049630579,0.62813918011119085,0.00017586969206423398,-5.5622342943818048e-112,2.8987296504373358e-58,0.00010277989681598161,5.2460589176615145e-06
754.65955126406607,-0.47436150488334761,-0.43771506626444534,-0.1373302096904192,0.58909802182711246,0.0001473234731140566,-4.8272191282333379e-108,2.0060904126937523e-52,0.00014374586805676777,1.2575173779097883e-05
733.43070267335133,-0.47348412727723144,-0.43335913982247121,-0.13583629976908806,0.51911901305368247,0.00010646015448246486,5.974881971325265e-93,3.9019385813825946e-14,0.00016425428200086099,3.4439606647238954e-05
712.20761947503922,-0.46349701107720875,-0.42067527518975112,-0.14684738125228769,0.25235839327062592,9.063553117294107e-05,3.9473337809650455e-75,5.6559250391194956e-11,0.00013226186193527473,0.00010345873550842479
691.20791049555862,-0.44379632384442402,-0.39936606330417135,-0.16542383782852443,-0.18950771562754198,6.897844890517966e-05,5.5248105637734288e-60,1.1009178840411653e-08,-9.1352081750834674e-06,0.00031627922057265079
