Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,0.1891501016838788,0.18934326237462074,0.32709619266034906,-0.19163787217507888,0.0,0.0,0.0,0.0,0.0
996.41402441262312,-0.1891492903210974,-0.18895527065876649,-0.32709380162471646,-0.73263507632724156,4.3784962102294154e-93,0.0,0.0,0.0002182035914530811,3.4981433876248222e-08
989.2484027980131,-0.19297319637951205,-0.19237704326639005,-0.32860256716866765,-0.76138325891352565,-2.9489585964522558e-84,0.0,0.0,0.00021464182414278679,3.7897947653678995e-08
982.00795783398439,-0.19258387864516635,-0.19158465897618271,-0.32540864093056143,-0.77026119608333943,-1.2128867901680442e-70,0.0,2.1770032134621733e-312,0.00020923309222504322,4.1836235476507421e-08
974.61313365461172,-0.19235611761934024,-0.19094341451238961,-0.32257710320945421,-0.78134279780536531,-7.4381363577293556e-56,0.0,-1.5822164342316346e-298,0.00020334001462470573,4.6840738375455048e-08
966.93843588156642,-0.19223446863975369,-0.19039012168894942,-0.31861976974810169,-0.78727373573957493,-4.5993213439236338e-38,0.0,2.564487516817314e-288,0.00019883749069613682,5.3126633882939351e-08
958.83257614239983,-0.19242745495211011,-0.19012121040287866,-0.31421499098747674,-0.79114446889235523,-6.9182432040940538e-16,0.0,-2.5320682181862872e-274,0.00019595254751732065,6.1159208250669698e-08
950.13864093638267,-0.19334202672075662,-0.19052585189945148,-0.30853082285942968,-0.78653909796257437,-9.8513582473572427e-12,0.0,-2.9397079971330958e-264,0.00019600934396280922,7.1566106296878174e-08
940.72237900342327,-0.19607819598570586,-0.19267024148410883,-0.29857136992097644,-0.75024785161734542,-2.4174464147252351e-08,3.4899040445379593e-305,3.9465671701764393e-253,0.0001992312263500752,8.5505165235232709e-08
930.496038276695,-0.20359705918298232,-0.1994312370576381,-0.27752910018122812,-0.62053099326749361,-3.0813010025023229e-05,-6.1891847180849532e-298,-2.4928570733000443e-236,0.00020648425621444186,1.0461336477008541e-07
