Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_RH (%),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,0.36027927266218285,0.36064719101159426,0.4121471571909936,-1.0984148958688422,0.0,0.0,0.0,0.0,0.0
996.41402441262312,-0.36027876788784852,-0.35990921236492568,-0.41214986356234817,-0.38749100161130912,-9.7377190718503693e-96,0.0,0.0,0.00051796198648950287,-3.0754681691734136e-09
989.2484027980131,-0.36649907574695817,-0.36536684821965082,-0.41491553837706618,-0.3990662606755393,-2.9489681587132664e-84,0.0,0.0,0.00049207881886496364,-3.2647681426076601e-09
982.00795783398439,-0.36554039983872144,-0.36364379686284565,-0.4147973138351535,-0.42220859406543809,-1.5067700484615989e-70,0.0,0.0,0.00047678537387709982,-3.7111801597426487e-09
974.61313365461172,-0.36554746810185179,-0.36286281190115233,-0.41510569512934126,-0.43930357106138729,-6.3745427004413112e-56,0.0,-1.5823012498321911e-298,0.00047650260360067136,-4.4005638388857779e-09
966.93843588156642,-0.36579540386372855,-0.36228586864615409,-0.4139342148485845,-0.44956843720603956,-4.5993213439215942e-38,0.0,-2.2742835792692177e-299,0.00048274143786808995,-5.365382624585874e-09
958.83257614239983,-0.36655120955975917,-0.36215809045273772,-0.41134466787225854,-0.45168224636316268,-6.8534795056591201e-16,0.0,-2.5320679644746452e-274,0.00050007119922857585,-6.7133801482082307e-09
950.13864093638267,-0.36772687662886483,-0.36237065279783565,-0.40699019210009801,-0.44467441595725177,-7.4916124339854909e-12,0.0,-2.9397073161231786e-264,0.00052608666739617591,-8.5380630858965626e-09
940.72237900342327,-0.36980085522088757,-0.36337349860980339,-0.39880028754587116,-0.41627988540692229,-1.8177093308681899e-08,-4.2355545130049848e-307,7.5812136046321177e-260,0.00056348395816887848,-1.0977505400579627e-08
930.496038276695,-0.3738458152991484,-0.366196514395142,-0.38302619230574741,-0.33839944553488976,-1.9863520051012937e-05,-6.189325454926136e-298,-2.5232324825546257e-236,0.00060960025597966115,-1.4166323858047264e-08
919.42636239465617,-0.38299211597785643,-0.37386772282195579,-0.35185307485262562,-0.15809304089169984,-0.00015521102633218767,-1.1092879822738516e-286,1.8570516013045806e-225,0.00066600518430334071,-1.8253745596975508e-08
907.515870989728,-0.39080169814366172,-0.38006398698240673,-0.31892599740099037,-0.0010261219882750083,0.00017338898788843904,-6.3273893855354784e-273,-8.0054555262253876e-191,0.00072845505976879346,-2.3254505708462152e-08
894.75969176552348,-0.39612241930603886,-0.38367326613723662,-0.28362746562342167,0.15839517410478265,0.00044686339992947542,1.7950471697553318e-244,-3.7584420114988528e-181,0.00079978099660571109,-2.9374338987506338e-08
881.10775479854783,-0.39492211436544267,-0.380822059275431,-0.24358436423998064,0.33714159785384368,0.00061741445359094968,1.7255145617650721e-234,8.5248021977741634e-168,0.00088496399855955178,-3.640344810907624e-08
866.45498259601288,-0.38741080484396662,-0.3717794956197622,-0.19670446877060499,0.57474837418925517,0.00084349260715165311,-7.5384957376180526e-218,-1.9103670616260264e-156,0.00098914731086905891,-4.310241162009357e-08
850.66872420888467,-0.37681239339673311,-0.35969839558521244,-0.14664939281644607,0.85896235110351427,0.001069006347076568,3.8758320218524616e-207,7.2351525848433784e-138,0.0011055902150189437,-4.5186354019471863e-08
833.64559388934572,-0.3524862116223062,-0.33452274594753817,-0.10729392432338614,1.0053115472733367,0.0011684326178801841,9.0189966321428726e-156,6.8540477352541897e-119,0.0012028557630454143,-2.8931992204341465e-08
815.36890159117854,-0.32963780733649628,-0.31084621333235418,-0.082821574496884764,1.0526777525721798,0.0011465689453624113,3.4468444728992004e-159,-3.6580614619360546e-103,0.0012679343039244274,4.3195697679168617e-08
795.94597919194848,-0.30693148239538459,-0.28742938355128445,-0.070489506299130866,0.99902246052063504,0.00099655406783175429,2.9639855102315898e-136,-5.9514965624840285e-91,0.0012986901790462413,2.8975775228005135e-07
