Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
833.64559388934572,0.48859454684571801,0.46385106866921433,0.11826929003297337,-6.9794319887610951e-05,-2.5019162431086725e-169,-1.4690176271154374e-112,7.1833699939429646e-05,-8.8422881119827384e-07
815.36890159117854,0.47681221777008886,0.44980830771999081,0.25058192662520362,-0.00013773762895526393,-6.5956657498698644e-164,1.9712180897420552e-97,8.8926847449759261e-06,-1.5015708404200329e-06
795.94597919194848,0.46053015748566395,0.43146688612341677,0.34700982951080306,-0.00019734487598145048,2.4077947138886641e-134,-1.9066891642068835e-89,-7.2230784657586686e-05,-2.8073366111645846e-06
775.60658797742315,0.46087359164812369,0.42860786738674506,0.39033359288838909,-0.00021732494317371585,-6.4039706079717828e-112,-9.9816041961784967e-73,-0.00016617835934648606,-5.9119568268818216e-06
754.65955126406607,0.48643480019654817,0.44885564829667146,0.39282866007226325,-0.00019884225597049574,-6.9033363218862433e-108,4.5727981604230744e-54,-0.00027966874275562985,-1.4095207095117639e-05
733.43070267335133,0.52261496522061179,0.47832642899510347,0.37699210265261129,-0.00017913708887589298,-2.5059094378092456e-95,-6.4115123262573856e-16,-0.00039789264809197804,-3.7579170644319205e-05
712.20761947503922,0.54602232584653621,0.49557621019266662,0.36294707220906197,-0.00013277028006303477,-2.3485966987189137e-80,-5.0926016060822183e-12,-0.00047487752769780935,-0.00010848095288419396
691.20791049555862,0.55371842011180661,0.4982834100638911,0.35778257920275447,-9.8375224808102627e-05,-1.1807049571804276e-71,-1.0211475770074916e-09,-0.00043363871757885405,-0.00031974971913556043
670.573686473821,0.56795864626860748,0.50669271148956341,0.34610462092013439,-5.9750370752848251e-05,-2.8505352690135163e-52,-7.9791434479085821e-08,-0.00016004803584122179,-0.000869403150252824
650.383924724449,0.62162920142083067,0.54975238853955943,0.31315301905916915,-2.6921759317265377e-05,-2.1877027532040861e-32,-1.392059136901164e-06,0.0003336662321039123,-0.0017639617671015213
630.67402811686134,0.74271109760701393,0.65108580955802609,0.27525407631327692,-2.9510247835712084e-05,-1.872808256212364e-13,9.7355250555897216e-05,0.00012488312013746953,-0.0010948778424287337
611.45428233122652,0.83666804955100815,0.72699657227008174,0.29611117470670312,-5.3536170306800641e-05,-1.0169238863521167e-10,0.00036693758722734359,-0.00035200028887411722,2.8581339330879113e-05
592.71920884622148,0.77736651994149497,0.66949097453647255,0.35632806837311559,-7.4886836802914533e-05,-2.9335336684709954e-09,0.00025583218422180768,-0.00025809004987277333,-0.00069455448882464743
574.45505226858313,0.75216521721210938,0.64202152473518481,0.35988699743486174,-9.5015568027818518e-05,-7.1067738183014241e-08,0.00045358295234016214,-0.000106578478166355,-0.0011018700022669588
556.65260004906315,0.77727484386093693,0.65751532139472602,0.35485276348004202,-8.2458784233369747e-05,-2.5617476593868051e-07,0.00085225075197106347,8.2883024265759716e-05,-0.0013174838904869111
539.30779530302743,0.83471350408603939,0.69974853133720671,0.34233295609957626,-7.8820702917561892e-05,-4.3650636793331351e-08,0.0012566641518562452,0.00010463634573760474,-0.0014996771531849227
522.41380552772557,0.90655191267376267,0.7530940974712621,0.33756714478072514,-9.0117772125190409e-05,7.3383945526464967e-08,0.0016753463191440218,-3.2468673287037574e-05,-0.0015511711877989921
505.96150436091227,0.97606589556801282,0.80346369388820449,0.33832166388624385,-0.00010119233289439212,5.5058469944877452e-08,0.0019812179891141313,-9.1532158566946971e-05,-0.0017796540750442628
489.94149636014373,1.0290683947025627,0.83934436893980546,0.33953434629273405,-0.00010371065316552852,1.7067545898022023e-08,0.00216840840409218,-0.00010549133779481608,-0.0020748287426691717
474.34417837126739,1.060978640747237,0.85741148594428296,0.33552944116711059,-0.00010521654798408518,-1.1647910949729356e-08,0.0021297848055656793,-0.0001115842392422654,-0.0023949227110649628
459.15946906760792,1.075976948224536,0.86148885800287189,0.32553008829976071,-0.00010321327878725479,-2.8832962417911774e-08,0.0019261617497683126,-0.0001083324603925232,-0.0027067068677051505
444.37690147340521,1.0796099045400069,0.85635564911962092,0.31032320538722069,-9.8694740737003068e-05,-4.7813104467237786e-08,0.0015554395226972939,-9.2673758128530587e-05,-0.0029946055368876567
429.98697286626538,1.0769034045541162,0.84621484822810089,0.29084145509145642,-9.2483918952076844e-05,-7.6658004909744526e-08,0.0010530966660492122,-6.5746549101535498e-05,-0.0032340789707947064
415.97927830645477,1.0713868985590693,0.83395350250481215,0.26220390504443358,-8.5316665938079414e-05,-1.2324448058629845e-07,0.00047511487878324279,-2.9587165627041568e-05,-0.0034315768430921642
402.34207106309435,1.0653299679692623,0.82138127979862929,0.20959841169191762,-7.7042415815255585e-05,-1.9855167713322455e-07,-1.4375769042177661e-05,1.0949717131109385e-05,-0.0035617314612686919
389.06580822189585,1.0670295115157273,0.8148445790822052,0.15835841241556758,-6.5494071637644906e-05,-3.126736446405605e-07,-0.00030357697932967276,4.9527875063780933e-05,-0.0036265697363430313
376.14288707230742,1.0782828394611101,0.81553159801123343,0.11948377424765599,-5.3920204265982112e-05,-4.8563198020916803e-07,-0.00048259411217876913,7.3442356704043858e-05,-0.0036303453282814646
363.56583823404338,1.0957183857438508,0.8207074136719541,0.092396419776292538,-3.9801042101006038e-05,-7.2331979365322147e-07,-0.00065691089088532745,7.1397427432657147e-05,-0.0035728589923500684
351.32489240297065,1.115093891395702,0.82708918851668045,0.072250967578068037,-2.7683278132813709e-05,-1.0418144364466648e-06,-0.00093346847824540835,4.4449868562803095e-05,-0.0034639156359722589
339.40832313975909,1.1339930272923766,0.83285753357984049,0.055780820490839877,-1.725353411556969e-05,-1.4599970194435207e-06,-0.0011996232734783133,1.5355367582303833e-05,-0.0033120819743615963
327.80734209468892,1.1522547761985606,0.83790494187655895,0.041980329962414409,-1.0090988046551795e-05,-1.9195051318038903e-06,-0.0014293679420494462,2.5258603789324116e-06,-0.003151943130833685
316.51574244756836,1.1712361428705549,0.8432230197906847,0.031123617401934089,-5.1704613319187244e-06,-2.4599406472588826e-06,-0.0014752802477303456,1.9022064392595521e-07,-0.0029722928421720869
305.5274066110498,1.1924900306428299,0.8499036902630337,0.023047397573569939,-2.1520289203183995e-06,-3.226666026134996e-06,-0.0014356046962012564,1.4748414030554193e-08,-0.0027914231014832952
294.83450039440481,1.2153523263867783,0.85742852211654963,0.017929650758627874,-1.7203732411168654e-06,-9.5294788777971778e-06,-0.0013856379913071912,1.9809333330274664e-09,-0.0026255486575624612
284.42772608091428,1.2366473347092324,0.86354296299742828,0.014743727170666326,1.7046574819172746e-06,-1.8922058705470816e-05,-0.0014651398446619973,2.4078209213027905e-10,-0.0024777739456994588
274.29996050411938,1.2543830855722717,0.86690337283599206,0.012248730312980072,1.9286672330007048e-07,-2.0344809171134327e-05,-0.0014684935042430236,6.7049833473271935e-11,-0.0023376354468670341
264.44599288414628,1.2680706425607582,0.86725267692506236,0.0099594671653874117,1.8556802576497706e-24,-2.1680096969664875e-05,-0.0013741481234674432,7.2445057500089025e-12,-0.0021966208399100441
254.85983875844221,1.2786719156279105,0.86532865453986574,0.0079122780665309839,9.1625247544312948e-46,-2.2562293515353581e-05,-0.0012126439540386738,2.5639965521294049e-29,-0.0020551744116670406
245.53485722568533,1.2867089717059343,0.86154594100420923,0.0062266727096265267,1.321691348469105e-53,-2.3874497939930027e-05,-0.0011423761553236503,5.3514850155191059e-49,-0.001916802766018362
236.46543449989932,1.2918943039551323,0.85576857673771656,0.0048478146858352833,-6.5938723073126747e-39,-2.5732686948679625e-05,-0.00098645542032172601,2.4952457106475951e-68,-0.0017634411316567733
227.64686202755937,1.2940099856951406,0.84791510885926868,0.0037331727553208544,-1.6667394300302328e-32,-2.8276250070532178e-05,-0.00074124247637481766,9.1453373603250512e-60,-0.0016030502150071752
219.07424904441737,1.2934472647232269,0.83830475051408371,0.0029139176610817746,-7.0749768337139136e-29,-3.1527763535022112e-05,-0.00041398288198474242,-2.5700928358639056e-21,-0.0014228298905285212
210.74255556668118,1.2905727236587268,0.82722935221048033,0.0022856046069370979,-1.6605231225749163e-47,-3.5218505347766312e-05,-0.00015190861813735301,-1.4325147795796107e-39,-0.0012295164656883559
202.64705766067848,1.2850779964966819,0.81454263945059324,0.0017917022630206184,-3.2327472588205704e-38,-4.0097325798085558e-05,5.5080415936097082e-05,-1.2909951157954629e-52,-0.0010194284202465695
194.7833118291997,1.2742719963165428,0.79861398336853995,0.0013907179818417811,-3.8437008270043305e-36,-4.6007542396552146e-05,0.00018866638830469101,-1.5332747418158378e-38,-0.0007963945852454829
187.14696289888764,1.252174838753092,0.77585158181628344,0.0010727643791232262,-1.7787784410084793e-34,-5.3774292840843877e-05,0.00038067742244311115,2.7516189951776089e-66,-0.00056248541778462953
179.7337090096795,1.2089391155240605,0.74046472721252599,0.00083531267597158378,9.4863221224021024e-47,-6.581125999662587e-05,0.00066388261505242324,1.0309897051142935e-65,-0.00033545596666499818
172.53932361931479,1.1413510968661171,0.69095811200509161,0.00065559615814659612,2.0147893090491556e-35,-8.2843391443552478e-05,0.0010220453575751978,4.6074775287259935e-46,-0.00014193091365393481
165.55930122105292,1.053749049992291,0.6304447391962924,0.00051114799740669369,-3.0940049308363472e-16,-8.8758012447090565e-05,0.0012881095921019568,1.7635417426705296e-43,-4.5820212019303391e-07
158.78758694496352,0.94259481683758395,0.5572555434867752,0.0003911917586991321,-2.6056110990969452e-11,-7.7299412417979074e-05,0.0012325401005144291,-9.2896860526634883e-23,8.3891370588844334e-05
152.21471432546539,0.81051358656191042,0.47341881117156959,0.00029063308071745897,4.4160072485315701e-12,-5.9753891093543472e-05,0.0010320737881548683,2.2341425818512464e-20,0.00013679224172734187
145.82529703208687,0.66104121202823762,0.38141190400662595,0.00020425858781619862,-4.0081191918269142e-11,-5.0516632728075733e-05,0.00079430870071726684,-2.8557011532945772e-19,0.00015650047731324791
139.59271651096998,0.50079478505307407,0.28536918518577181,0.00013276796793552318,-1.4878353112204732e-10,-4.7618968733847944e-05,0.00058467392215706682,-4.8813308152676855e-21,0.00015356702624948638
133.4718827401486,0.34045598815805533,0.19153413845853606,7.6712433508168646e-05,8.1754506481565171e-11,-4.2028401558094446e-05,0.00041307196919942567,-1.1381999699894464e-17,0.00013989063356252486
127.39545156679038,0.1938668286192069,0.10762390712011438,3.5669496426263053e-05,-2.8988446867034248e-11,-3.407920461901212e-05,0.00027886456823433326,-1.2672281005658403e-16,0.0001105526591455297
121.27760637962351,0.074129358688765024,0.040577999950926369,9.2195640277179577e-06,-2.0745141239584466e-09,-2.7250878779611673e-05,0.00018630111874293773,-1.2449111091399893e-15,8.6840183453775529e-05
115.03023349136959,-0.004361359698123124,-0.0023515909394120627,-4.5619176010423899e-06,-1.2750289738486719e-10,-1.7596736768222561e-05,0.00011246138931786241,-4.0311658300151536e-15,6.0430152113806295e-05
108.59044680852848,-0.031308052629242411,-0.016605400687353722,-8.871072459289359e-06,-1.2960494917274895e-10,-7.9211234876651017e-06,5.8775648965011021e-05,1.9585507651175449e-17,4.065726429427089e-05
101.94699357453212,-0.037895586273577919,-0.019740164377481051,-9.6213058533253272e-06,4.2466716252437641e-10,-1.2700599261404995e-06,2.5093715442323262e-05,6.1022395797457947e-21,2.0198945132478308e-05
95.152541881617594,-0.030379977916027201,-0.015516502065196391,-8.0313057571349206e-06,-2.7258048640133705e-13,2.9623808676921445e-07,7.9615977542859501e-06,5.1848611264990556e-20,3.9500581021534641e-06
88.317494242907557,-0.017087209110684398,-0.0085433976623505714,-2.8902078799668968e-06,9.5741071825453615e-19,-2.3738633773944064e-07,1.3297334974064556e-06,1.3911397133779329e-43,5.1858602916587174e-07
81.580655528879575,-0.007051660028025708,-0.0034467372505844196,1.1214127141412691e-06,1.0131927297528136e-12,-1.2034468943705973e-07,1.2270904637473982e-07,1.305076391497764e-22,1.4204717359289434e-07
75.072058853350214,-0.0037848378327112187,-0.0018065513826570623,2.6297408953911312e-06,6.7925493768095423e-36,-1.8771531172704595e-08,5.2690306065068597e-09,3.2389399417922697e-44,1.3507860985333038e-09
68.894222787245965,0.0041401327333119298,0.0019282555627455622,2.5059454692680661e-06,2.1876614921010762e-74,-7.8454602599011795e-10,3.577438332618134e-10,-1.7717458912972024e-85,-1.1532384381588748e-12
63.116632052759378,0.017386664818900499,0.0078977164855871251,1.111299684682706e-06,2.5795794983631944e-92,1.8703999378407247e-11,1.7641498378095646e-11,5.2298167859633033e-102,5.7233239115053417e-12
57.773487080631895,0.035321649273384992,0.015644212029371829,-8.3908693089291414e-07,1.4704862919767012e-121,-5.9046477317152133e-34,9.380263251518251e-13,-2.3437963642656587e-104,-5.3783214015062873e-36
52.866375839581288,-442.57195894053478,-191.11107534615488,-0.0022926041169879317,0.0,0.0,0.0,0.0,0.0
