Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.18077678483814452,-0.18096135198970842,-0.5160208805608093,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.1807769576335545,0.1805915570702723,0.51602175756469748,6.0106556350823589e-93,0.0,0.0,8.9975139801777744e-05,-3.1142851376368468e-08
989.2484027980131,0.18574187258809616,0.1851692594447627,0.52200757917234419,9.6502233072222077e-77,0.0,0.0,9.3579518423556572e-05,-3.587734414740086e-08
982.00795783398439,0.1865753741616345,0.1856103253108472,0.52391755620412717,4.2561623561507238e-73,0.0,0.0,9.9134990510455628e-05,-4.1456819893176447e-08
974.61313365461172,0.18674803577368948,0.18538141916974382,0.52204812945703694,-5.9664060870559324e-54,0.0,-2.5515842931162862e-298,0.00010766944519060694,-4.7995384582151045e-08
966.93843588156642,0.18707967168711548,0.18529174327881037,0.51779203764155035,2.5673478519376337e-34,0.0,1.3075623418291791e-273,0.00011721843929302957,-5.5868955652224453e-08
958.83257614239983,0.18848045442746297,0.18623080191929375,0.51008342258970885,1.9219642218058115e-14,0.0,1.1838524029062094e-266,0.00012865625157297295,-6.5551078219062673e-08
950.13864093638267,0.19205930499543911,0.18927386542617342,0.49743156194638694,9.0834936451879687e-11,0.0,-1.1585332025902769e-255,0.00014215504147393251,-7.7748512297691232e-08
940.72237900342327,0.19930293735336591,0.19585447755810037,0.47803147050447592,2.479776308693618e-07,-1.2297503147817768e-307,-4.3211983179448912e-238,0.00015777379285285883,-9.3356478162493708e-08
930.496038276695,0.21479092251809107,0.21041653211813127,0.43817034490809448,3.253290699623828e-05,7.1655794832426587e-302,5.4114484983462462e-225,0.00017842293904614826,-1.1374454582123998e-07
