Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.26352384429515041,-0.26379295569063288,-0.45890144123986687,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.26352509457740325,0.26325478402117142,0.45890333988279508,1.0779590543165664e-92,0.0,0.0,-0.49776998202896716,-2.6806582102184309e-05
989.2484027980131,0.2668480336930088,0.26602365865539923,0.46229539644296658,5.0859053806140219e-73,0.0,0.0,-0.47925455677638901,-3.0272050495847162e-05
982.00795783398439,0.26814194788090617,0.26675069587014377,0.45670704124186479,4.0292394958935769e-69,0.0,0.0,-0.46920098838933255,-3.4577992778920173e-05
974.61313365461172,0.26766920533049188,0.26570338733273502,0.45263904770057906,2.8203395841671831e-52,0.0,3.9837698781729728e-315,-0.46739814563514714,-3.9785156656236092e-05
966.93843588156642,0.2677860102380123,0.26521680235890699,0.44654890338454045,-1.0980862920112226e-32,0.0,2.6292584917965362e-309,-0.47052819481657043,-4.6146505810797884e-05
958.83257614239983,0.26848372300707979,0.26526594349166999,0.43998825186652901,-1.9195268698460882e-12,0.0,4.5020312729873473e-297,-0.47954855799383755,-5.4044401782053319e-05
950.13864093638267,0.27068359104004003,0.26674087705004013,0.43054448184378735,4.9925539054908032e-08,3.1236806392666972e-314,9.9731330229445429e-271,-0.4932046928439347,-6.3993357874608293e-05
940.72237900342327,0.2760938481062567,0.27129517445570173,0.413934138981503,0.00010158134765683007,5.1991272320582963e-310,-1.1371633851704938e-222,-0.51254684509050541,-7.6869595131530386e-05
930.496038276695,0.28992569051575856,0.28399348864053309,0.37923874244693501,0.14380675995660439,1.2740508529160716e-281,-4.001037966963444e-211,-0.53672541778564642,-9.3823777631959435e-05
919.42636239465617,0.31751760858111311,0.30995307820626294,0.32732405377566742,0.57361517214057001,6.3849854002515485e-269,-5.0728691411228141e-201,-0.56913987727286697,-0.00011669466015209296
907.515870989728,0.3457744539953751,0.33627391642954763,0.30022262171166147,0.20611269564790391,-2.8065158175289108e-262,-1.6915333156313529e-189,-0.59928543626653474,-0.00014732553155883223
894.75969176552348,0.37665731835164706,0.36481990542125686,0.29254313568374002,0.014517410748498064,-1.0318470172327259e-244,-1.6556302768544272e-175,-0.63032590463516125,-0.00018893818911565688
881.10775479854783,0.40145060026844703,0.38711745615279369,0.29925683747419285,-0.065961846081541431,2.9137464053913768e-230,-2.1959696679098192e-166,-0.66222889966593634,-0.00024683034148327522
866.45498259601288,0.41822706091420514,0.40135237277098668,0.3091239205505758,-0.11763753048599224,-6.917143671348247e-207,-5.8710722270220826e-152,-0.6887033313576173,-0.00032969668133481467
850.66872420888467,0.42949990183399223,0.40999295219853593,0.31715048237917998,-0.17916418263033956,-1.7451371706279777e-193,1.5961788241353269e-137,-0.71112710562650472,-0.00045404002628522433
