Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.19455835185050319,-0.19475703546373779,-0.33753156236550552,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.19455999607635022,0.19436042638898243,0.33753445285719508,2.1240560554064307e-93,0.0,0.0,-0.27186233978120611,-2.6201459441305671e-05
989.2484027980131,0.19735451875675381,0.19674483040131463,0.34027609957597171,2.2276767980864582e-80,0.0,0.0,-0.27133848215068862,-2.944447667277269e-05
982.00795783398439,0.19854272419740937,0.19751258711346509,0.33653819633295967,6.483516823111346e-68,0.0,0.0,-0.27205603720359667,-3.3551674565601211e-05
974.61313365461172,0.1981234812002981,0.19666842138263974,0.33371613139815182,-4.41215860174002e-52,0.0,0.0,-0.27344115056559487,-3.8583824504971973e-05
966.93843588156642,0.19790215866493099,0.19600343443778456,0.32975383453137219,-1.7455629092658697e-31,0.0,-4.4209070288432428e-311,-0.27652750217468242,-4.4787694409891097e-05
958.83257614239983,0.19791997152697149,0.19554789912371007,0.32589527182016553,-5.9085117077875589e-12,0.0,1.8961509127161704e-286,-0.28113356753809143,-5.2588166128237887e-05
950.13864093638267,0.19882058328880703,0.19592460909171905,0.32079244116307493,1.7714771612638145e-08,0.0,-4.7434000496369734e-273,-0.28766550157534149,-6.2574747368889704e-05
940.72237900342327,0.20191924774297831,0.19840977232240675,0.31106666151917572,4.3709314471393449e-05,-4.4420075137944434e-311,-1.1371633851704938e-222,-0.29655916143355321,-7.5717688263404244e-05
930.496038276695,0.21102767743639106,0.2067098166024266,0.28855851876989469,0.089202882287787916,7.4312795862793158e-303,-4.001037966963444e-211,-0.30865666413315823,-9.3411895622481795e-05
919.42636239465617,0.23104062551806237,0.22553632030059134,0.25199935065436385,0.46456628043295595,-5.3336833674297003e-271,-5.0728691411228141e-201,-0.32795389623337112,-0.00011788270626362917
907.515870989728,0.25126552326400997,0.24436172364789854,0.23499375200752404,0.19555871067731276,-2.8065158175289113e-262,-1.6915333156313063e-189,-0.34926616586854198,-0.00015194063903756783
894.75969176552348,0.27375340949697602,0.26515001327589971,0.23355751341799014,0.047517652326131872,-1.0357482655680293e-244,-1.6556302768544272e-175,-0.37248131596475004,-0.00020065530093307221
881.10775479854783,0.29210609737697268,0.28167692181222037,0.24237990012156274,-0.012320547450636599,-3.2108624677606394e-230,-2.1959696679113046e-166,-0.39329148867698649,-0.00027282139608777745
