Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.20404809817540581,-0.20425647274811354,-0.38210236324746916,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.20404765392009949,0.20383835227886493,0.38210238159432031,1.4528743206962468e-93,0.0,0.0,-0.25190772901931885,-3.226231689092787e-05
989.2484027980131,0.20788044723951771,0.20723824107767541,0.38519377818866118,-1.1904341884812388e-80,0.0,0.0,-0.24746430017131682,-3.588693737051243e-05
982.00795783398439,0.20924170953014709,0.20815606086000571,0.38181011594799052,1.2596493602538638e-66,0.0,0.0,-0.24311049229730053,-4.0575147493976719e-05
974.61313365461172,0.20868588635477181,0.20715325404921714,0.3780476716855965,2.9610422694378188e-52,0.0,0.0,-0.23725312274571528,-4.6379304292777903e-05
966.93843588156642,0.20840756164477625,0.20640804587861794,0.3728482801353703,-1.7365481043101101e-31,0.0,3.6267287547953422e-302,-0.23240836225541484,-5.3573487110168462e-05
958.83257614239983,0.20846839076165224,0.20596989547152589,0.36774075680929741,-6.2161749125219112e-12,0.0,9.4898286612656088e-291,-0.22745778393731472,-6.2652058613581473e-05
950.13864093638267,0.20979991122368347,0.20674401469932491,0.36091022796521521,2.9593547008473828e-08,0.0,-4.7434002679744083e-273,-0.22340055586953042,-7.426338869112386e-05
940.72237900342327,0.21407708687132754,0.21035630104790926,0.34782841525437647,7.1181624457161011e-05,-4.4420035118627121e-311,-1.1371633851704938e-222,-0.2213296657610237,-8.9530696097025743e-05
930.496038276695,0.22636986772465661,0.22173808862487476,0.31762135279145376,0.12109200342979494,-1.7276029413603478e-304,-4.001037966963444e-211,-0.22230636089031874,-0.00011000336648829129
919.42636239465617,0.25249335074920509,0.24647795642283654,0.26997799795777766,0.57310799900375498,-5.3336833674297003e-271,-5.0728691411228141e-201,-0.23183978376008912,-0.0001382191797056285
907.515870989728,0.27869694653657007,0.27103943806696407,0.24839077847359192,0.23943372602090382,2.5908566006718259e-258,-1.6915333156313541e-189,-0.24285830117136767,-0.00017719853187587659
894.75969176552348,0.30704039915735848,0.29739087473808468,0.24737468952793051,0.069836828297891423,-1.0357520903947231e-244,-1.6556302768544084e-175,-0.25759131210550262,-0.00023247807042007981
881.10775479854783,0.32892910347140969,0.31718522205557065,0.26119579391827585,0.00080534486484283574,6.6838822763462761e-210,-2.1959696670238661e-166,-0.27169410107706105,-0.00031317634456094523
866.45498259601288,0.34278982617155407,0.32895889088320018,0.27731305672932649,-0.034548684514159461,3.9208814153444856e-202,-5.87107222701069e-152,-0.27500376600839671,-0.00043583808267647122
850.66872420888467,0.35182356200004961,0.33584450245842845,0.29066916540112331,-0.057032211458436961,1.1344275412187626e-169,-2.6567199992020794e-142,-0.27057121723277411,-0.0006333553726157507
833.64559388934572,0.36154609956486183,0.34312092225246715,0.29910062526145964,-0.051064705749846555,6.1893940982392399e-166,-4.3538244973292984e-124,-0.26943572296388685,-0.00097439222564006808
815.36890159117854,0.37716410957608559,0.35566319353318931,0.30133195775314014,-0.099627073142436254,-8.8124169807807496e-153,-2.208003913331932e-110,-0.28677660455839887,-0.0016143966077368699
795.94597919194848,0.39953600651608667,0.37414991503396777,0.29628283441371472,-0.15007512921059313,-6.4746983829015052e-144,-1.3964206266433689e-90,-0.34005217791965514,-0.0029267854905985482
