Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
236.46543449989932,0.61576029084397987,0.40506092534218396,0.00248398770224946,-1.4392061348104499e-14,-0.73761223386043262,-0.010823555616615299,-7.0758895303871673e-21,0.47022624190262363
227.64686202755937,0.6227993060405197,0.40513965561521559,0.001928507788526608,-2.2754678294562076e-09,-1.1130090031882431,0.01577275332327599,-4.3690933528587894e-37,0.43231297541664743
219.07424904441737,0.62960576249332689,0.40496985626529636,0.0014840390165911863,1.0620787438964619e-14,-1.6532932898257298,0.039999117081503111,4.6646814398915275e-48,0.39800808444607694
210.74255556668118,0.6361891211299735,0.40456284077120586,0.0011380815250860987,5.9357795799356728e-10,-2.3766782957403869,0.046955490232987451,-2.151686290535647e-19,0.36960467759506765
202.64705766067848,0.64241967569665803,0.40384211522905389,0.00087002503039203954,1.7103543842294934e-09,-3.4093276560111985,0.030782078977519001,-9.6260529904055607e-18,0.35279668927012087
194.7833118291997,0.64799746863633345,0.40262913023971691,0.00066870825135644137,-4.0249419505508752e-09,-4.943564945664777,0.090512082176336106,3.4211653144406526e-18,0.34668628482701325
187.14696289888764,0.65230689425914079,0.40056057345063323,0.00051853600277117391,-5.9536754875369027e-09,-7.4052203195012911,0.24949809071522777,-2.8488744759459663e-17,0.35646320926288955
179.7337090096795,0.65352394304073869,0.39655808512915769,0.00040383188502201347,1.1691885923994244e-09,-12.509819984685551,0.48043445510181915,7.5309113659515537e-18,0.37882433467987914
172.53932361931479,0.64894361390759059,0.38906876153856729,0.00031133677611216038,8.9404108414196063e-09,-24.895468426755127,0.81730635994799528,8.1595923044567735e-19,0.40066308167001874
165.55930122105292,0.63460394627287542,0.37587388444666203,0.00023421062137799018,9.0133270069770991e-09,-46.255391393525308,1.1720755550688051,-2.5165819663963317e-17,0.40858885331593664
158.78758694496352,0.60828929395233899,0.35588842954933853,0.00017567714125556709,-3.855597710288677e-08,-66.479683199257337,1.4287078529593711,-3.9703414797207375e-16,0.40956279713834365
152.21471432546539,0.57576034882526983,0.33269647936205615,0.00013354732490731451,-1.9987208132412274e-09,-70.054442196513733,1.4787982550857632,-3.6130329992222862e-15,0.39200312486458933
145.82529703208687,0.54065073486515303,0.30849908524180591,9.8652149242626792e-05,-7.1587181576530383e-07,-56.650544778984397,1.3007555798289008,-4.5270496149267867e-14,0.35514223577485465
139.59271651096998,0.49473537167824588,0.27870663141106888,7.0600437395289782e-05,-1.9249058808958105e-07,-35.998712324412885,0.96094060022261685,-2.5307453752771428e-13,0.30338230120446635
133.4718827401486,0.41279179787886733,0.22951242683794248,4.6739223615576428e-05,3.062575550253019e-07,-16.634466499851342,0.64051278877414686,-4.8778241819264117e-13,0.25592268497277493
127.39545156679038,0.2825810307144252,0.15499200405872671,2.5979409327446371e-05,-1.4027184566918397e-07,-2.8153806333550007,0.40476525188439993,3.6417806553412678e-12,0.21695027801789454
121.27760637962351,0.1394040676249233,0.075372937103907134,1.0241103398605134e-05,-1.0337701150418122e-06,4.931357544399253,0.25070071295741952,-2.4399269240434167e-13,0.17305722775840363
115.03023349136959,0.023997257014229945,0.012776765626853148,-1.0925286369535027e-07,2.9099236197648998e-09,7.7257448708357863,0.1452587942810559,2.9062322882282396e-13,0.11615425227047924
108.59044680852848,-0.03560112726972875,-0.018639944633889627,-6.2245914030811702e-06,8.7307326914019567e-07,6.9831015549664706,0.071162395177614177,8.246329735209017e-13,0.061082530443290053
101.94699357453212,-0.057424680429448927,-0.029518120622441302,-6.3096077984064634e-06,-3.0242000201193468e-07,4.5214594106841011,0.026146341880750379,-1.1087671012076917e-13,0.019866469644374139
95.152541881617594,-0.05866650639842419,-0.029554614018650227,4.7731451256596618e-06,1.9444204277078618e-10,1.7249404018995276,0.0061630763023595159,-2.6776715782060562e-16,0.0030534860679121141
88.317494242907557,-0.050171208533527079,-0.024728755346416165,1.4908618863845966e-05,6.1856593021622212e-08,0.36313521444718377,0.00093185121144327351,-2.4214079153408584e-21,0.00046051082658816501
81.580655528879575,-0.037324471743886534,-0.017973183949663962,1.5638946874631953e-05,5.0036162385261035e-11,0.047208260327843844,6.0812498056735848e-05,6.6712679529359067e-22,1.4151300915018191e-05
75.072058853350214,-0.026530798816338574,-0.012467146562926246,1.0558135363402429e-05,1.5181339183657404e-16,0.0031360404813384518,2.7908538420104201e-06,3.9275270767996149e-74,5.5785779352841873e-07
68.894222787245965,-0.017896906702503657,-0.0082000432902589182,8.3616148606840382e-06,2.155181426917957e-10,2.940187664713236e-05,2.4825004185765655e-07,6.7055385552877113e-20,1.3795073138941973e-08
63.116632052759378,-0.01262860100632679,-0.0056387212580943924,3.9363061586074831e-06,7.6273748939639967e-28,8.7683955613004924e-07,1.1950423641188531e-08,-6.0847329406697919e-96,1.1007895408739611e-09
57.773487080631895,-0.010744036830146797,-0.0046736301728742546,-1.0890462639826784e-06,5.0363004115560605e-100,3.9263839256400088e-08,3.3806501764687376e-10,4.2262720477698869e-106,1.9787083151292626e-11
52.866375839581288,-0.010915568401912878,-0.0046253070189834489,-6.0475504375888649e-06,3.1521087894943306e-108,1.2437965629721908e-26,1.1711466672745237e-29,3.6227656332594596e-114,5.4390612973673732e-33
